Title,Issue,Journal,Abstract,Link,Author1,Author2,Author3,Author4,Author5,Author6,Author7,Author8,Author9,Author10,Author11,Author12,Author13,Author14,Author15,Author16,Author17,Author18,Author19,Author20,JEL1,JEL2,JEL3,JEL4,JEL5,JEL6,JEL7,JEL8,JEL9,JEL10,JEL11,JEL12,JEL13,JEL14,JEL15,JEL16,JEL17,JEL18,JEL19,JEL20
Does Early Life Exposure to Cigarette Smoke Permanently Harm Childhood Welfare? Evidence from Cigarette Tax Hikes,"VOL. 8, NO. 4, OCTOBER 2016",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"Evidence suggests that excise taxes on tobacco improve fetal health. However, it remains unknown if smoke exposure in early life causes lasting harm to children. I find that in utero exposure to a dollar increase in the state cigarette tax causes a 10 percent decrease in sick days from school and a 4.7 percent decrease in having two or more doctor visits. I present additional evidence for decreases in hospitalizations and asthma. This supports the hypothesis that exposure to cigarette smoke in utero and infancy carries significant medium-term costs, and that excise taxes can lead to lasting intergenerational improvements in well-being.",https://www.aeaweb.org/articles?id=10.1257/app.20150476,David Simon,,,,,,,,,,,,,,,,,,,,H25,H71,I12,J13,,,,,,,,,,,,,,,,
Habit Formation in Voting: Evidence from Rainy Elections,"VOL. 8, NO. 4, OCTOBER 2016",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"We estimate habit formation in voting--the effect of past on current turnout--by exploiting transitory voting cost shocks. Using county-level data on US presidential elections from 1952-2012, we find that rainfall on current and past election days reduces voter turnout. Our estimates imply that a 1-point decrease in past turnout lowers current turnout by 0.6-1.0 points. Further analyses suggest that habit formation operates by reinforcing the direct consumption value of voting and that our estimates may be amplified by social spillovers.",https://www.aeaweb.org/articles?id=10.1257/app.20140533,Thomas Fujiwara,Kyle Meng,Tom Vogl,,,,,,,,,,,,,,,,,,D72,D83,N42,,,,,,,,,,,,,,,,,
Patents as a Spur to Subsequent Innovation? Evidence from Pharmaceuticals,"VOL. 8, NO. 4, OCTOBER 2016",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"This paper examines how an incumbent's patent protection acts as an implicit subsidy toward non-infringing substitutes. I analyze whether classes of pharmaceuticals whose first entrant has a longer period of market exclusivity (time between approval and generic entry) see more subsequent entry. Instrumenting for exclusivity using plausibly exogenous delays in the development process, I find that a one-year increase in the first entrant's market exclusivity increases subsequent entry by 0.2 drugs. The effect is stronger for subsequent entrants that are lesser clinical advances, suggesting it is driven primarily by imitation.",https://www.aeaweb.org/articles?id=10.1257/app.20150373,Duncan S. Gilchrist,,,,,,,,,,,,,,,,,,,,K11,L65,O31,O34,,,,,,,,,,,,,,,,
Iron Deficiency and Schooling Attainment in Peru,"VOL. 8, NO. 4, OCTOBER 2016",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"Do nutritional deficiencies contribute to the intergenerational persistence of poverty by reducing the earnings potential of future generations? To address this question, we made available supplemental iron pills at a health center in rural Peru and encouraged adolescents to take them via media messages. School administrative data provide novel evidence that reducing iron deficiency results in a large and significant improvement in school performance and aspirations for anemic students. Our findings demonstrate that combining low-cost outreach efforts and local supplementation programs can be an affordable and effective method of reducing rates of adolescent iron deficiency anemia.",https://www.aeaweb.org/articles?id=10.1257/app.20140494,Alberto Chong,Isabelle Cohen,Erica Field,Eduardo Nakasone,Maximo Torero,,,,,,,,,,,,,,,,I21,I23,I26,J24,J31,Q51,Q53,,,,,,,,,,,,,
The Impact of High School Financial Education: Evidence from a Large-Scale Evaluation in Brazil,"VOL. 8, NO. 4, OCTOBER 2016",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"We study the impact of a comprehensive high school financial education program spanning 6 states, 892 schools, and approximately 25,000 students in Brazil through a randomized control trial. The program increased student financial proficiency by a quarter of a standard deviation and raised grade-level passing rates. Short-term financial behaviors, however, show mixed results with significant improvements in students' savings and budgeting as well as positive spillovers to parents, but also an increase in students' use of expensive credit to make consumer purchases.",https://www.aeaweb.org/articles?id=10.1257/app.20150149,Miriam Bruhn,Luciana de Souza Leão,Arianna Legovini,Rogelio Marchetti,Bilal Zia,,,,,,,,,,,,,,,,D14,I21,O12,O16,,,,,,,,,,,,,,,,
Do Fiscal Rules Matter?,"VOL. 8, NO. 3, JULY 2016",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"Fiscal rules are laws aimed at reducing the incentive to accumulate debt, and many countries adopt them to discipline local governments. Yet, their effectiveness is disputed because of commitment and enforcement problems. We study their impact applying a quasi-experimental design in Italy. In 1999, the central government imposed fiscal rules on municipal governments, and in 2001 relaxed them below 5,000 inhabitants. We exploit the before/after and discontinuous policy variation, and show that relaxing fiscal rules increases deficits and lowers taxes. The effect is larger if the mayor can be reelected, the number of parties is higher, and voters are older.",https://www.aeaweb.org/articles?id=10.1257/app.20150076,Veronica Grembi,Tommaso Nannicini,Ugo Troiano,,,,,,,,,,,,,,,,,,E62,H71,H72,H74,R51,,,,,,,,,,,,,,,
The Impact of Disability Benefits on Labor Supply: Evidence from the VA's Disability Compensation Program,"VOL. 8, NO. 3, JULY 2016",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"Combining administrative data from the US Army, Department of Veterans Affairs, and Social Security Administration, we analyze the effect of the VA's Disability Compensation (DC) program on veterans' labor force participation and earnings. We study the 2001 Agent Orange decision, a unique policy change that expanded DC eligibility for Vietnam veterans who served in theater but did not expand eligibility to other veterans of this era, to assess the causal effects of DC enrollment. We estimate that benefits receipt reduced veterans' labor force participation by 18 percentage points, though measured income net of transfer income rose on average.",https://www.aeaweb.org/articles?id=10.1257/app.20150158,David H. Autor,Mark Duggan,Kyle Greenberg,David S. Lyle,,,,,,,,,,,,,,,,,H51,I12,I18,J14,J22,J28,J31,,,,,,,,,,,,,
The Long-Term Effects of the Printing Press in Sub-Saharan Africa,"VOL. 8, NO. 3, JULY 2016",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"This article investigates the long-term consequences of the printing press in the nineteenth century sub-Saharan Africa on social capital nowadays. Protestant missionaries were the first to import the printing press and to allow the indigenous population to use it. We build a new geocoded dataset locating Protestant missions in 1903. This dataset includes, for each mission station, the geographic location and its characteristics, as well as the printing-, educational-, and health-related investments undertaken by the mission. We show that, within regions close to missions, proximity to a printing press is associated with higher newspaper readership, trust, education, and political participation.",https://www.aeaweb.org/articles?id=10.1257/app.20140379,Julia Cagé,Valeria Rueda,,,,,,,,,,,,,,,,,,,L82,N37,N77,N97,O17,O43,Z13,,,,,,,,,,,,,
The Impact of Women's Health Clinic Closures on Preventive Care,"VOL. 8, NO. 3, JULY 2016",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"We examine the impact of women's health clinic closures on women's preventive care use in Texas and Wisconsin using a unique policy context, data on clinic street addresses, and confidential respondent ZIP codes from the Behavioral Risk Factor Surveillance System. From a within-ZIP-code analysis, we conclude that an increase of 100 miles to the nearest clinic results in a decrease in the annual utilization rate of a clinical breast exam by 11 percent, a mammogram by 18 percent, and a Pap test by 14 percent. These estimates are generally larger for women of lower educational attainment.",https://www.aeaweb.org/articles?id=10.1257/app.20140405,Yao Lu,David J. G. Slusk,,,,,,,,,,,,,,,,,,,H75,I11,I18,J13,J16,,,,,,,,,,,,,,,
Does Merger Simulation Work? Evidence from the Swedish Analgesics Market,"VOL. 8, NO. 3, JULY 2016",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"We analyze a large merger in the Swedish market for analgesics (painkillers). The merging firms raised prices by 40 percent, and some outsiders raised prices by more than 10 percent. We confront these changes with predictions from a merger simulation model. With basic supply side assumptions, the models correctly or moderately underpredict the merging firms' price increase. However, they predict a larger price increase for the smaller firm, which was not the case in practice, and they underpredict the outsiders' responses. We consider several supply side explanations: a plausible cost increase after the merger and the possibility of partial collusion.",https://www.aeaweb.org/articles?id=10.1257/app.20130034,Jonas Björnerstedt,Frank Verboven,,,,,,,,,,,,,,,,,,,C63,D22,G34,L11,L25,L65,,,,,,,,,,,,,,
Regulation of Insurance with Adverse Selection and Switching Costs: Evidence from Medicare Part D,"VOL. 8, NO. 3, JULY 2016",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"I take advantage of regulatory and pricing dynamics in Medicare Part D to explore interactions among adverse selection, inertia, and regulation. I first document novel evidence of adverse selection and switching frictions within Part D using detailed administrative data. I then estimate a contract choice and pricing model that quantifies the importance of inertia for risk sorting. I find that in Part D switching costs help sustain an adversely-selected equilibrium. I also estimate that active ?decision making in the existing policy environment could lead to a substantial gain in annual consumer surplus of on average $400-$600 per capita--20 percent to 30 percent of average annual spending.",https://www.aeaweb.org/articles?id=10.1257/app.20150004,Maria Polyakova,,,,,,,,,,,,,,,,,,,,D82,G22,H51,I13,I18,,,,,,,,,,,,,,,
