Title,Issue,Journal,Abstract,Link,Author1,Author2,Author3,Author4,Author5,Author6,Author7,Author8,Author9,Author10,Author11,Author12,Author13,Author14,Author15,Author16,Author17,Author18,Author19,Author20,JEL1,JEL2,JEL3,JEL4,JEL5,JEL6,JEL7,JEL8,JEL9,JEL10,JEL11,JEL12,JEL13,JEL14,JEL15,JEL16,JEL17,JEL18,JEL19,JEL20
Liquidity Traps and Jobless Recoveries,"VOL. 9, NO. 1, JANUARY 2017",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"This paper proposes a model that explains the joint occurrence of liquidity traps and jobless growth recoveries. Its key elements are downward nominal wage rigidity, a Taylor-type interest rate feedback rule, the zero lower bound on nominal interest rates, and a confidence shock. Absent a change in policy, the model predicts that low inflation and high unemployment become chronic. With capital accumulation, the model predicts, in addition, an investment slump. The paper identifies a New Fisherian effect, whereby raising the nominal interest rate to its intended target for an extended period of time can boost inflationary expectations and thereby foster employment.",https://www.aeaweb.org/articles?id=10.1257/mac.20150220,Stephanie Schmitt-Grohé,Martín Uribe,,,,,,,,,,,,,,,,,,,E24,E31,E32,E43,E52,F44,G01,,,,,,,,,,,,,
Targeting Long Rates in a Model with Segmented Markets,"VOL. 9, NO. 1, JANUARY 2017",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"This paper develops a model of segmented financial markets in which the net worth of financial institutions limits the degree of arbitrage across the term structure. The model is embedded into the canonical Dynamic New Keynesian (DNK) framework. We estimate the model using data on the term premium. Our principal results include the following. First, the estimated segmentation coefficient implies a nontrivial effect of central bank asset purchases on yields and real activity. Second, there are welfare gains to having the central bank respond to the term premium, e.g., including the term premium in the Taylor Rule. Third, a policy that directly targets the term premium sterilizes the real economy from shocks originating in the financial sector. A term-premium peg can have significant welfare effects.",https://www.aeaweb.org/articles?id=10.1257/mac.20150179,Charles T. Carlstrom,Timothy S. Fuerst,Matthias Paustian,,,,,,,,,,,,,,,,,,E12,E23,E31,E43,E44,E52,E58,,,,,,,,,,,,,
Trying to Understand the PPPs in ICP 2011: Why Are the Results So Different?,"VOL. 9, NO. 1, JANUARY 2017",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"Purchasing power parity exchange rates, or PPPs, are price indexes that summarize prices in each country relative to a numeraire country, typically the United States. These numbers are used to compare living standards across countries, by academics in studies of economic growth, particularly through the Penn World Table, by the World Bank to construct measures of global poverty, by the European Union to redistribute resources, and by the international development community to draw attention to discrepancies between rich and poor countries. The International Comparison Program (ICP) collects the detailed prices on which these indexes are based on an irregular basis. In 2014, the ICP published PPPs from the 2011 round that are sharply different from those that were expected from extrapolation of the previous round, ICP 2005. These discrepancies will eventually have important implications for the Penn World Table, and for international comparisons of living standards given that the PPPs are used to convert countries' national accounts--GDP and consumption, for example--from local currency to common currency units (international dollars.) The world according to ICP 2011 looks markedly more equal than the world according to ICP 2005. This paper investigates why this happened. We identify a likely source of the problem in the way that the regions of the ICP were linked in 2005. We use two different methods for measuring the size of the effect. Both suggest that the 2005 PPPs for consumption for countries in Asia (excluding Japan), Western Asia, and Africa were overstated relative to the United States by between 18 to 26 percent. Per capita consumption in international dollars of these countries was therefore too low in 2005 and more likely to be accurately estimated in 2011.",https://www.aeaweb.org/articles?id=10.1257/mac.20150153,Angus Deaton,Bettina Aten,,,,,,,,,,,,,,,,,,,E31,F31,I31,I32,O11,O19,,,,,,,,,,,,,,
Cross-Country Income Levels over Time: Did the Developing World Suddenly Become Much Richer?,"VOL. 9, NO. 1, JANUARY 2017",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"The latest global survey on relative prices and income levels, for the year 2011, showed changes to relative income levels that were larger in lower income countries, thereby narrowing the world income distribution compared to estimates based on the previous, 2005, survey. This paper examines whether changes in measurement methodology between the 2005 and 2011 survey can explain these large differences. We construct a counterfactual set of relative prices for 2005 that harmonizes measurement, and we no longer find systematic differences across income levels, implying that international income inequality based on the 2005 survey was overstated.",https://www.aeaweb.org/articles?id=10.1257/mac.20150155,Robert Inklaar,D. S. Prasada Rao,,,,,,,,,,,,,,,,,,,C82,D31,E01,E23,E31,O11,,,,,,,,,,,,,,
"Transfer Payments and the Macroeconomy: The Effects of Social Security Benefit Increases, 1952-1991","VOL. 8, NO. 4, OCTOBER 2016",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"This paper uses Social Security benefit increases from 1952 to 1991 to investigate the macroeconomic effects of changes in transfers. It finds a large, immediate, and significant positive response of consumption to permanent benefit increases. The response declines after about five months, and does not appear to spread to industrial production or employment. The effects of transfers are faster, but much less persistent and much smaller overall, than those of tax changes. Finally, monetary policy responds strongly to benefit increases but not to tax changes. This may account for the failure of the effects of transfers to persist or spread.",https://www.aeaweb.org/articles?id=10.1257/mac.20140348,Christina D. Romer,David H. Romer,,,,,,,,,,,,,,,,,,,E21,E62,E63,H31,H55,,,,,,,,,,,,,,,
Pushing on a String: US Monetary Policy Is Less Powerful in Recessions,"VOL. 8, NO. 4, OCTOBER 2016",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We investigate how the response of the US economy to monetary policy shocks depends on the state of the business cycle. The effects of monetary policy are less powerful in recessions, especially for durables expenditure and business investment. The asymmetry relates to how fast the economy is growing, rather than to the level of resource utilization. There is some evidence that fiscal policy has counteracted monetary policy in recessions but reinforced it in booms. We also find evidence that contractionary policy shocks are more powerful than expansionary shocks, but contractionary shocks have not been more common in booms. So this asymmetry cannot explain our main finding.",https://www.aeaweb.org/articles?id=10.1257/mac.20150016,Silvana Tenreyro,Gregory Thwaites,,,,,,,,,,,,,,,,,,,E21,E22,E32,E52,,,,,,,,,,,,,,,,
The Macroeconomic Effects of Monetary Policy: A New Measure for the United Kingdom,"VOL. 8, NO. 4, OCTOBER 2016",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"This paper estimates the effects of monetary policy based on a new, extensive real-time dataset for the United Kingdom. Employing the Romer-Romer identification approach we construct a new measure of monetary policy innovations and find that a 1 percentage point increase in the policy rate reduces output by 0.6 percent and inflation by up to 1 percentage point after 2 to 3 years. Our use of forecast data is shown to be crucial and that their omission generates the well-known price puzzle. Our estimates are more comparable to the wider VAR literature but we also reconcile our findings with the Romer-Romer estimates for the United States.",https://www.aeaweb.org/articles?id=10.1257/mac.20150093,James Cloyne,Patrick Hürtgen,,,,,,,,,,,,,,,,,,,E23,E31,E32,E52,,,,,,,,,,,,,,,,
Debt Portfolios and Homestead Exemptions,"VOL. 8, NO. 4, OCTOBER 2016",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"This paper investigates the economic relevance of the large differences in homestead exemptions across US states. We build a structural model for an equilibrium analysis of debt-portfolio choices over the life cycle. Our analysis captures key patterns from the observed cross-sectional distributions of secured debt, unsecured debt, and of home equity. The model predicts that harmonizing the amount of home equity exempt in bankruptcy procedures has quantitatively negligible effects on the interest rate of unsecured debt and on welfare, unless the exemption is eliminated. The small welfare effect may rationalize why the differences in homestead exemptions are so persistent.",https://www.aeaweb.org/articles?id=10.1257/mac.20120151,Thomas Hintermaier,Winfried Koeniger,,,,,,,,,,,,,,,,,,,D14,D15,E21,G11,H71,R31,,,,,,,,,,,,,,
Public Debt and Changing Inflation Targets,"VOL. 8, NO. 4, OCTOBER 2016",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"What are the effects of a higher central bank inflation target on the burden of real public debt? Several recent proposals have suggested that even a moderate increase in the inflation target can have a pronounced effect on real public debt. We consider this question in a New Keynesian model with a maturity structure of public debt and an imperfectly observed inflation target. We find that moderate changes in the inflation target only have significant effects on real public debt if they are essentially permanent. Moreover, the additional benefits of not communicating a change in the inflation target are minor.",https://www.aeaweb.org/articles?id=10.1257/mac.20130014,Michael U. Krause,Stéphane Moyen,,,,,,,,,,,,,,,,,,,E12,E31,E52,H63,,,,,,,,,,,,,,,,
The Great Recession: A Self-Fulfilling Global Panic,"VOL. 8, NO. 4, OCTOBER 2016",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"While the 2008-2009 financial crisis originated in the United States, output, consumption, and investment declined by similar magnitudes around the globe. Given the partial integration of both goods and financial markets, what can account for the remarkable global business cycle synchronicity during this period? To address this question, we develop a two-country model allowing for self-fulfilling business cycle panics. We show that a business cycle panic will necessarily be synchronized across countries as long as there is a minimum level of economic integration. Several factors, including tight credit, made the global economy particularly vulnerable to a global panic in 2008.",https://www.aeaweb.org/articles?id=10.1257/mac.20140092,Philippe Bacchetta,Eric van Wincoop,,,,,,,,,,,,,,,,,,,E12,E32,E44,E58,F44,G01,,,,,,,,,,,,,,
